id,title,vote_average,popularity,tags
2698,Evan Almighty,5.3,27.082182,stevecarell laurengraham johngoodman jimmybennett johnmichaelhiggins fantasy comedy family fathersonrelationship dailylife marriedcouple support father marriage faith baustelle rescue animal nature duringcreditsstinger noahsark tomshadyac god contacts congressman evan baxter tells build ark preparation great flood
137113,Edge of Tomorrow,7.6,79.456485,tomcruise emilyblunt brendangleeson billpaxton jonasarmstrong action sciencefiction dejavu timewarp restart dystopia war alien militaryofficer soldier alieninvasion exoskeleton dougliman major bill cage officer never seen day combat unceremoniously demoted dropped combat cage killed within minutes managing take alpha alien him he awakens back beginning day forced fight die again physical contact alien thrown time loop
9804,Waterworld,5.9,44.640292,kevincostner chaimgirafi rickaviles rdcall zittokazann adventure action ocean tattoo mutant water dystopia doomsday kevinreynolds in futuristic world polar ice caps melted made earth liquid planet beautiful barmaid rescues mutant seafarer floating island prison they escape along young charge enola sail aboard ship but trio soon becomes target menacing pirate covets map dryland tattooed enolas back
14869,G.I. Joe: The Rise of Cobra,5.6,32.852443,dennisquaid channingtatum marlonwayans siennamiller josephgordonlevitt adventure action thriller sciencefiction terrorist secret hostage technology warhead government president revenge murder attack explosion scientist lasers evil cobra stephensommers from egyptian desert deep polar ice caps elite gi joe team uses latest nextgeneration spy military equipment fight corrupt arms dealer destro growing threat mysterious cobra organization prevent plunging world chaos
150540,Inside Out,8.0,128.655964,amypoehler phyllissmith richardkind billhader lewisblack drama comedy animation family dream cartoon imaginaryfriend animation family moving kids unicorn duringcreditsstinger 3d emotions petedocter growing bumpy road exception riley uprooted midwest life father starts new job san francisco like us riley guided emotions joy fear anger disgust sadness the emotions live headquarters control center inside rileys mind help advise everyday life as riley emotions struggle adjust new life san francisco turmoil ensues headquarters although joy rileys main important emotion tries keep things positive emotions conflict best navigate new city house school
278927,The Jungle Book,6.7,94.199316,neelsethi billmurray benkingsley idriselba scarlettjohansson family adventure drama fantasy basedonnovel snake wolf elephant tiger feralchild panther remake bear jungle talkinganimal orphan animal talkingtoanimals jonfavreau after threat tiger shere khan forces flee jungle mancub named mowgli embarks journey self discovery help panther bagheera free spirited bear baloo
10138,Iron Man 2,6.6,77.300194,robertdowneyjr gwynethpaltrow doncheadle scarlettjohansson mickeyrourke adventure action sciencefiction malibu marvelcomic superhero basedoncomicbook revenge aftercreditsstinger marvelcinematicuniverse jonfavreau with world aware dual life armored superhero iron man billionaire inventor tony stark faces pressure government press public share technology military unwilling let go invention stark pepper potts james rhodey rhodes side must forge new alliances confront powerful enemies
58595,Snow White and the Huntsman,5.8,77.178973,kristenstewart charlizetheron chrishemsworth samclaflin ianmcshane adventure fantasy drama queen magic fairytale immortality forest deception woman eternalyouth snowwhite evilqueen evilstepmother imprisoned sorceress rupertsanders after evil queen marries king performs violent coup king murdered daughter snow white taken captive almost decade later grown snow white still clutches queen in order obtain immortality the evil queen needs heart snow white after snow escapes castle queen sends huntsman find dark forest
102651,Maleficent,7.0,110.620647,angelinajolie ellefanning sharltocopley samriley junotemple fantasy adventure action family romance fairytale villain sleepingbeauty darkfantasy basedonfairytale adaptation retelling literaryadaptation 3d robertstromberg the untold story disneys iconic villain 1959 classic sleeping beauty a beautiful purehearted young woman maleficent idyllic life growing peaceable forest kingdom one day invading army threatens harmony land maleficent rises lands fiercest protector ultimately suffers ruthless betrayal act begins turn heart stone bent revenge maleficent faces epic battle invading kings successor and result places curse upon newborn infant aurora as child grows maleficent realizes aurora holds key peace kingdom maleficents true happiness well
119450,Dawn of the Planet of the Apes,7.3,243.791743,andyserkis jasonclarke garyoldman kerirussell tobykebbell sciencefiction action drama thriller leader colony postapocalyptic dystopia forest sequel woods ape scientist monkey medicalresearch animalattack plague 3d mattreeves a group scientists san francisco struggle stay alive aftermath plague wiping humanity caesar tries maintain dominance community intelligent apes
79698,The Lovers,4.8,2.418535,joshhartnett simonekessell tamsinegerton aliceenglert bipashabasu action adventure sciencefiction romance rolandjoff the lovers epic romance time travel adventure film helmed roland joff story ajey jhankar film sweeping tale impossible love set backdrop first anglomaratha war across two time periods continents centred around four characters british officer 18th century colonial india indian woman falls deeply love with american presentday marine biologist wife
64686,47 Ronin,5.9,41.796339,keanureeves hiroyukisanada koushibasaki tadanobuasano mintanaka drama action adventure fantasy japan suicide samurai basedontruestory samuraisword ronin shogun halfbreed 3d carlrinsch based original 1941 movie japan ancient japans enduring tale epic 3d fantasyadventure 47 ronin born keanu reeves leads cast kai outcast joins oishi hiroyuki sanada leader 47 outcast samurai together seek vengeance upon treacherous overlord killed master banished kind to restore honor homeland warriors embark upon quest challenges series trials would destroy ordinary warriors
100402,Captain America: The Winter Soldier,7.6,72.225265,chrisevans samuelljackson scarlettjohansson robertredford sebastianstan action adventure sciencefiction washingtondc future shield marvelcomic superhero basedoncomicbook captainamerica aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d politicalthriller anthonyrusso joerusso after cataclysmic events new york the avengers steve rogers aka captain america living quietly washington dc trying adjust modern world but shield colleague comes attack steve becomes embroiled web intrigue threatens put world risk joining forces black widow captain america struggles expose everwidening conspiracy fighting professional assassins sent silence every turn when full scope villainous plot revealed captain america black widow enlist help new ally falcon however soon find unexpected formidable enemythe winter soldier
10192,Shrek Forever After,6.0,44.041186,mikemyers eddiemurphy camerondiaz antoniobanderas julieandrews comedy adventure fantasy animation family ogre 3d mikemitchell a bored domesticated shrek pacts dealmaker rumpelstiltskin get back feeling like real ogre again hes duped sent twisted version far far awaywhere rumpelstiltskin king ogres hunted fiona never methe sets restore world reclaim true love
158852,Tomorrowland,6.2,130.311355,brittrobertson georgeclooney raffeycassidy thomasrobinson hughlaurie adventure family mystery sciencefiction inventor apocalypse destiny imax dreamer futuristiccar futuristiccity bradbird bound shared destiny bright optimistic teen bursting scientific curiosity former boygenius inventor jaded disillusionment embark dangerfilled mission unearth secrets enigmatic place somewhere time space exists collective memory tomorrowland
177572,Big Hero 6,7.8,203.73459,scottadsit ryanpotter danielhenney tjmiller jamiechung adventure family animation action comedy brotherbrotherrelationship hero talent revenge bestfriend anotherdimension robot boygenius hate aftercreditsstinger moraldilemma 3d teensuperheroes deadbrother chriswilliams donhall the special bond develops plussized inflatable robot baymax prodigy hiro hamada team group friends form band hightech heroes
